gene_id	PBMC-NK-1	PBMC-NK-2	PBMC-gdT-1	PBMC-gdT-2	SRR13381427	SRR13381428	SRR13381429	SRR13381430	SRR13381431	SRR13381432	SRR13381435	SRR13381436	SRR13381438	Number5	Number6	Number9	Number13	Number16	Number17	Number20
ENSG00000251286	0	0	0	4	0	0	0	0	0	0	0	0	0	1	1	1	3	1	2	3
ENSG00000199924	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000109189	236	160	277	353	226	200	281	213	222	208	89	111	86	287	231	198	190	207	199	283
ENSG00000248866	31	14	21	38	38	31	24	32	21	23	0	13	2	13	15	16	26	12	5	34
ENSG00000260120	1	3	2	2	1	1	0	1	0	0	0	1	0	6	5	7	3	1	5	3
ENSG00000250302	4	6	7	18	0	2	0	0	0	1	0	2	1	16	22	20	5	9	9	0
ENSG00000226950	209	131	197	411	179	126	216	229	144	152	205	288	246	133	117	101	200	261	187	190
ENSG00000264585	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	2	0	0	0
ENSG00000286161	0	0	2	2	6	2	4	4	2	6	2	0	0	0	0	4	1	0	0	0
ENSG00000212588	6	4	3	11	5	14	7	7	5	2	7	13	8	3	3	8	3	6	6	3
ENSG00000248375	1	7	2	1	0	3	0	0	1	1	5	2	0	0	7	1	2	1	0	0
ENSG00000226887	9	0	1	4	0	1	0	0	0	0	3	0	0	8	3	14	1	4	16	0
ENSG00000212490	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
ENSG00000199901	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5
ENSG00000128045	1	1	20	21	6	0	0	1	0	0	1	0	0	10	16	22	9	13	11	0
ENSG00000184178	506	331	520	462	197	104	146	143	153	122	303	363	256	354	321	171	193	254	295	145
ENSG00000248115	3	3	13	16	1	0	4	1	1	0	0	2	3	3	3	1	3	0	9	0
ENSG00000207385	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000145216	714	433	858	953	906	730	864	993	691	683	917	815	864	568	540	445	620	748	639	532
ENSG00000282278	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000072201	3	3	9	42	11	9	11	18	12	10	5	8	8	19	14	27	8	7	10	31
ENSG00000250930	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000173966	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
ENSG00000248494	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000249341	4	4	13	11	0	0	0	1	0	0	0	0	0	6	14	20	11	11	1	18
ENSG00000249706	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
ENSG00000250815	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	1	0	0	2	0
ENSG00000229585	5	3	10	20	3	10	4	13	1	3	0	1	2	12	7	12	7	5	8	27
ENSG00000272650	2	3	3	17	1	1	5	4	8	3	0	0	3	13	7	28	13	11	4	0
ENSG00000109220	154	102	265	477	465	390	456	443	336	334	144	153	214	98	131	290	283	143	140	263
ENSG00000269506	0	0	4	3	0	2	1	1	2	1	0	0	0	0	4	1	0	2	0	0
ENSG00000287534	4	1	4	4	0	0	0	0	2	1	0	1	0	4	6	15	8	0	0	13
ENSG00000251105	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	2	0	0	0	0
ENSG00000250147	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000180613	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000242670	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
ENSG00000134853	3	0	14	38	2	0	0	0	0	0	1	0	0	16	7	19	18	16	17	9
ENSG00000248184	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000248518	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000251264	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
ENSG00000250456	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000157404	850	437	43	682	301	43	137	49	126	21	12	10	13	67	83	568	299	41	133	110
ENSG00000249727	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000251256	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000248317	0	0	0	2	0	0	0	0	0	0	0	0	0	0	1	4	2	0	0	0
ENSG00000244422	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000252815	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000250646	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000244034	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000128052	2	3	6	16	0	0	0	0	0	0	0	0	0	8	3	12	8	5	6	15
ENSG00000287060	1	0	2	5	0	0	0	0	0	0	0	0	0	5	1	5	2	0	4	2
ENSG00000239545	3	5	7	2	0	0	0	0	0	0	0	0	0	9	3	1	4	3	2	0
ENSG00000250812	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000206839	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
ENSG00000250464	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000128039	97	80	178	359	143	159	199	81	83	84	95	233	77	92	99	148	163	201	220	132
ENSG00000251111	0	0	0	0	0	2	2	0	1	2	2	0	0	0	0	0	0	0	0	0
ENSG00000249700	17	4	9	63	12	6	18	7	5	2	1	8	2	15	20	41	17	13	38	4
ENSG00000273257	1	0	1	5	0	1	0	0	0	4	0	0	0	0	0	0	0	0	3	0
ENSG00000134851	1604	1136	1679	1621	941	973	1077	1083	978	888	913	1073	952	1553	1553	915	1051	1582	1192	938
ENSG00000239040	4	3	3	4	0	6	2	4	9	5	12	3	7	6	3	1	4	0	9	16
ENSG00000134852	508	370	652	813	497	415	484	488	353	302	360	373	375	565	538	543	566	673	584	708
ENSG00000238585	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
ENSG00000223305	2	0	1	5	0	1	5	2	0	0	1	1	1	6	3	1	2	0	0	0
ENSG00000272969	2	0	0	0	1	0	3	2	0	2	3	0	1	0	0	0	0	0	0	0
ENSG00000163440	0	0	0	4	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
ENSG00000109255	0	0	2	3	9	0	0	1	0	0	2	4	4	1	0	0	4	0	0	0
ENSG00000251923	0	0	0	4	0	0	0	0	0	0	0	0	0	6	1	4	2	0	3	1
ENSG00000250821	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	1	1	2	0	0
ENSG00000090989	866	516	851	1155	793	843	914	942	759	628	631	668	919	738	630	748	781	1088	778	737
ENSG00000202358	2	3	3	6	0	0	1	0	0	0	0	0	1	1	0	1	2	0	0	0
ENSG00000286599	23	21	41	63	21	20	33	23	31	14	16	10	24	40	25	39	24	34	21	26
ENSG00000287382	5	2	0	25	4	0	3	1	0	0	9	12	24	4	1	5	0	0	0	11
ENSG00000174799	493	287	616	860	524	537	457	468	401	379	662	559	826	909	931	604	721	997	854	671
ENSG00000109265	33	15	9	30	1	0	3	1	2	0	17	24	3	35	8	11	5	6	0	13
ENSG00000200741	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0
ENSG00000252489	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000286093	3	1	7	9	0	2	0	0	0	0	0	0	0	6	6	11	9	4	7	3
ENSG00000250324	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
ENSG00000157426	322	193	330	701	309	324	407	434	312	327	228	298	390	253	231	251	422	329	348	319
ENSG00000242083	0	0	1	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0
ENSG00000269921	5	1	7	11	11	5	5	4	9	7	3	4	8	3	3	7	8	1	0	8
ENSG00000128059	528	333	396	415	187	152	212	244	265	213	309	451	483	552	597	301	303	557	417	187
ENSG00000270147	0	3	1	8	11	5	0	1	1	1	4	3	3	3	0	0	3	0	1	0
ENSG00000283156	4	2	11	23	0	0	5	1	0	1	0	0	4	14	7	13	21	16	6	17
ENSG00000128050	3411	2112	3002	1669	744	267	319	308	691	664	2811	4107	3684	2312	2848	768	1011	2906	2921	601
ENSG00000174780	3784	2178	3908	3555	2135	1779	2055	2158	2196	2157	2050	2921	2718	3598	3627	2311	2426	4284	3187	2375
ENSG00000196503	0	9	5	7	11	0	1	0	2	7	1	6	1	1	3	10	17	11	6	9
ENSG00000249693	1	0	1	0	0	1	0	0	0	2	2	0	0	1	5	5	3	3	0	3
ENSG00000248590	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
ENSG00000171476	4087	3188	7703	6189	4001	4305	3690	3629	4895	4770	1200	1985	1506	5352	5013	1989	3109	4664	2759	6007
ENSG00000280285	8	6	28	14	14	13	12	13	25	17	4	0	1	8	10	11	5	9	12	19
ENSG00000241250	0	0	0	0	0	0	2	0	0	0	0	1	1	0	0	0	0	0	0	0
ENSG00000227040	1	0	0	0	0	0	0	0	1	2	0	0	1	0	0	1	1	0	0	0
ENSG00000240545	0	0	2	7	0	0	0	0	0	0	0	0	0	2	0	1	0	0	2	0
ENSG00000265894	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000128040	20	12	4	3	23	14	1	2	17	7	1	3	5	0	8	14	3	6	14	10
ENSG00000278226	0	1	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	7	4	3
ENSG00000251799	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000084093	1363	950	1586	2952	1741	1546	1559	1649	1437	1304	1186	1163	1422	1794	1621	2369	2440	2275	2153	1992
ENSG00000269949	1	4	10	5	2	1	3	1	5	5	7	7	7	1	4	2	4	12	0	10
ENSG00000084092	723	484	742	919	876	739	758	811	888	926	1283	1362	1536	458	445	387	555	561	356	500
ENSG00000047315	4576	3035	4693	5629	3048	3013	3094	3623	3028	2824	2532	3593	3708	3857	3676	2986	4083	4761	3292	3616
ENSG00000251703	1	1	1	1	0	0	1	1	0	0	0	0	1	0	2	3	0	0	2	6
ENSG00000163453	965	421	14	14	0	1	1	1	2	2	1	1	3	637	432	18	5	5	13	57
ENSG00000250384	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
ENSG00000245067	2	0	1	19	0	0	0	0	0	0	0	0	0	9	4	6	1	2	7	6
ENSG00000287369	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000250192	1	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	3	0
ENSG00000243920	0	3	0	3	0	0	0	0	0	0	0	0	0	1	3	2	2	0	0	0
ENSG00000248505	0	0	1	4	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0
ENSG00000251459	0	2	0	4	0	0	0	0	0	0	0	0	0	1	1	9	4	0	0	0
ENSG00000251049	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000250333	5	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
ENSG00000249831	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000285998	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000248660	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000249105	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000250340	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000250078	0	3	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0
ENSG00000251339	1	0	0	6	0	0	0	0	1	0	0	0	0	5	5	12	6	0	1	9
ENSG00000249382	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0
ENSG00000251266	1	1	0	14	0	0	0	0	0	0	0	0	0	1	3	11	0	4	0	0
ENSG00000250375	0	0	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
ENSG00000286097	3	0	0	6	0	0	0	0	0	0	0	0	0	4	0	2	4	0	0	7
ENSG00000249111	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000199780	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
ENSG00000249392	0	0	1	1	1	0	0	0	0	0	0	0	0	1	2	6	3	6	1	8
ENSG00000249892	1	0	1	1	0	1	1	0	0	0	0	0	0	0	5	1	3	0	1	3
ENSG00000201676	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000201775	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000287174	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000283043	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000249066	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000248237	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000265829	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
ENSG00000240152	0	0	0	0	0	0	0	0	0	0	0	0	0	3	2	2	3	0	1	0
ENSG00000150471	14	9	20	25	0	0	0	0	0	0	0	0	0	14	14	44	14	19	14	19
ENSG00000241261	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000205682	3	3	0	1	0	0	0	0	0	0	0	0	0	3	5	5	3	0	6	0
ENSG00000226439	1	0	1	3	0	0	1	0	0	0	1	0	1	0	0	4	1	0	0	9
ENSG00000202169	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000248692	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000225405	0	0	2	1	2	1	1	0	0	4	0	2	4	4	1	6	14	6	3	8
ENSG00000241344	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000250249	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0
ENSG00000248847	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000248336	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0
ENSG00000180673	0	0	1	1	0	2	1	3	0	1	1	0	2	1	0	0	1	0	1	4
ENSG00000251055	0	0	0	0	0	0	0	0	0	0	0	0	0	3	4	3	5	4	2	1
ENSG00000231442	0	0	0	0	1	0	0	0	0	0	0	0	0	1	5	3	0	3	0	0
ENSG00000250775	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	1	0	0	0	0
ENSG00000205678	9	5	5	5	0	0	0	0	0	0	0	0	0	11	12	23	17	1	5	21
ENSG00000252104	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000250768	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000251430	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	2	0	0
ENSG00000251385	0	7	0	0	0	0	5	0	0	0	4	1	0	0	0	0	0	0	0	0
ENSG00000249893	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
ENSG00000250169	0	0	0	0	0	0	1	0	1	0	0	2	1	0	0	0	0	3	0	0
ENSG00000248259	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000249045	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
ENSG00000248328	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0
ENSG00000244669	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000286664	0	0	0	0	2	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
ENSG00000250125	0	1	5	3	0	0	0	0	0	0	0	0	0	5	1	6	10	7	4	5
ENSG00000248447	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
ENSG00000248998	0	1	2	4	0	0	0	0	0	0	0	0	0	0	2	4	3	2	0	5
ENSG00000249351	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000285711	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	2	0	0	0	0
ENSG00000145242	3	5	1	14	0	0	0	0	0	0	0	0	0	5	16	22	14	13	16	12
ENSG00000243199	7	1	1	13	13	4	11	6	11	7	7	6	8	7	5	1	5	3	9	8
ENSG00000250846	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0
ENSG00000248479	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000222765	0	1	2	0	0	0	0	0	0	0	0	0	0	2	2	9	2	0	0	1
ENSG00000251527	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000249413	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	2	0	0	0
ENSG00000272304	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
ENSG00000236562	1	0	2	18	0	0	0	0	0	0	0	0	4	3	2	5	7	0	0	4
ENSG00000287383	3	1	3	18	0	1	0	0	0	0	0	0	0	5	4	7	5	5	13	8
ENSG00000221563	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000244099	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000252890	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000250075	2	7	14	33	0	1	6	1	2	2	2	1	1	14	21	14	15	9	10	8
ENSG00000206629	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000274759	0	2	0	2	0	0	2	0	0	0	0	0	0	0	1	3	0	0	0	0
ENSG00000250030	1	1	0	0	1	4	0	7	0	1	1	1	0	0	1	0	0	0	0	1
ENSG00000145241	845	431	976	1256	806	769	854	829	659	657	787	789	929	1174	857	768	1219	1258	736	915
ENSG00000035720	1361	993	738	380	91	51	124	71	234	97	212	106	138	1619	1232	326	322	327	152	454
ENSG00000279464	4	4	8	11	1	0	10	6	8	7	4	4	14	6	2	3	6	4	5	0
ENSG00000033178	2768	1461	2278	2461	1137	1295	1314	1319	1195	1070	1525	1304	2122	3706	2984	1653	2074	2467	2155	2028
ENSG00000270257	2	3	1	6	7	8	12	11	7	7	9	6	8	3	1	0	4	3	0	5
ENSG00000248049	184	148	340	411	293	230	302	310	258	235	198	172	201	173	198	189	261	222	184	290
ENSG00000250656	3	7	3	8	25	9	14	22	8	11	10	6	9	2	2	6	2	9	0	0
ENSG00000270228	9	8	4	10	3	8	5	24	1	8	10	10	8	2	0	10	3	3	5	5
ENSG00000270292	2	2	1	3	2	1	7	10	6	8	1	2	2	2	0	3	1	0	3	4
ENSG00000109163	3	10	3	21	5	6	10	18	10	17	3	7	8	15	9	27	16	6	0	11
ENSG00000202374	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000232398	1	1	0	4	11	5	5	3	9	2	3	1	2	1	1	1	2	1	2	13
ENSG00000153802	5	2	0	2	0	0	0	3	0	0	0	0	1	5	1	0	1	2	0	3
ENSG00000187054	1	3	5	7	0	0	0	0	0	1	0	0	0	0	0	3	3	3	1	0
ENSG00000229009	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
ENSG00000207428	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000227725	5	2	16	9	0	2	6	0	0	7	0	3	0	2	3	7	11	3	7	0
ENSG00000283131	0	0	1	7	0	0	0	0	0	0	0	0	0	0	3	3	0	4	0	0
ENSG00000198092	0	5	2	9	0	0	0	0	0	0	0	0	0	4	3	2	0	5	7	4
ENSG00000215127	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000250426	0	0	0	2	0	0	0	0	0	0	0	0	0	1	1	2	1	0	0	0
ENSG00000250026	2	4	13	18	0	0	1	0	0	0	0	0	0	9	3	13	3	9	13	3
ENSG00000185873	1	3	3	9	0	0	0	0	0	0	0	0	0	4	4	11	2	0	4	6
ENSG00000250642	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000248639	1	0	3	2	0	0	0	0	0	0	0	0	0	9	6	3	2	4	3	6
ENSG00000249531	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000248122	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000083896	2004	1446	2704	3849	3225	2984	3266	3716	2653	2428	1993	1904	2417	1984	1878	2320	2625	2856	2108	2608
ENSG00000162840	0	0	0	2	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000087128	3	0	2	8	0	2	0	0	0	0	0	0	4	2	10	9	2	0	12	18
ENSG00000250566	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0
ENSG00000197888	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	1
ENSG00000249472	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000251101	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000251074	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0
ENSG00000196620	2	0	11	8	0	0	0	0	0	0	0	0	0	3	7	13	13	4	1	18
ENSG00000248635	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0
ENSG00000250376	0	2	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
ENSG00000251236	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000109181	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0
ENSG00000251424	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000249235	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000251529	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000248547	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000248613	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000272626	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000249985	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000198277	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
ENSG00000135220	7	2	12	14	0	0	0	0	0	0	0	0	0	1	9	2	8	2	2	10
ENSG00000251498	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000249735	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4
ENSG00000250277	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000251685	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2
ENSG00000249890	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000250919	0	1	2	0	0	0	0	0	0	0	0	0	0	2	1	0	0	0	0	0
ENSG00000171234	1	0	4	2	0	0	0	0	0	0	0	0	0	5	2	8	1	5	1	8
ENSG00000248763	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000251284	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0
ENSG00000250100	2	5	0	4	0	0	0	0	0	0	0	0	0	3	1	4	1	4	3	0
ENSG00000251427	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000196472	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000250696	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0
ENSG00000213759	0	1	1	0	0	0	0	0	0	0	0	0	0	2	0	3	3	1	0	0
ENSG00000268803	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000249763	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000135226	3	0	0	0	0	0	0	0	0	0	0	0	0	3	0	3	0	0	0	8
ENSG00000251691	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000250612	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
ENSG00000268209	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000215110	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000248824	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000249956	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000250828	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000249686	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000156096	1	1	5	3	0	0	0	0	0	0	0	0	0	2	1	7	0	2	7	0
ENSG00000248886	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000251177	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000173610	2	0	0	0	0	0	0	0	0	0	0	0	0	3	4	4	11	4	7	7
ENSG00000271271	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000173597	24	37	11	29	18	10	49	34	34	41	64	23	107	66	26	8	8	5	0	64
ENSG00000236959	0	1	1	1	0	0	0	0	0	0	0	0	0	1	1	2	0	1	0	4
ENSG00000284695	2	0	0	5	0	0	0	0	0	0	0	0	0	0	2	4	1	6	0	0
ENSG00000109193	8	2	0	13	0	0	0	0	0	0	0	0	0	6	7	24	12	4	6	1
ENSG00000251489	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000126545	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000135222	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	2	0	0	0	0
ENSG00000126549	1	0	0	7	0	0	0	0	0	0	0	0	0	1	1	4	1	0	0	0
ENSG00000205649	0	1	0	3	0	0	0	0	0	0	0	0	0	4	2	0	0	0	0	0
ENSG00000126550	1	2	0	0	0	0	0	0	0	0	0	0	0	8	6	4	7	1	0	3
ENSG00000234124	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
ENSG00000187533	7	3	7	30	0	0	0	0	0	0	0	0	0	10	11	17	16	12	15	5
ENSG00000109205	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	2	0	1	0	0
ENSG00000181617	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
