gene_id	gene_name	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj
ENSG00000173114	LRRN3	218.741240954618	-0.919525083465103	0.231546551984396	-3.97123202908705	7.15018970561392e-05	0.0172403691784185
ENSG00000109956	B3GAT1	192.832114123096	1.38747727410235	0.349803324099184	3.96644965474639	7.29511762382292e-05	0.0172515502731059
ENSG00000162594	IL23R	226.62196795931	-0.928993370850295	0.234807346109537	-3.95640675746542	7.60855663155282e-05	0.0175568568093964
ENSG00000038382	TRIO	88.4332632933115	0.897978983328905	0.227149712627716	3.95324727881401	7.70976878675616e-05	0.0175568568093964
ENSG00000130590	SAMD10	538.341003395411	-0.198248757293514	0.0503568515842395	-3.93687752622646	8.25487099187141e-05	0.0184563906521896
ENSG00000185340	GAS2L1	87.0983715876953	0.565893598410461	0.144866540895068	3.90630986916682	9.37163193163417e-05	0.0205790996184474
ENSG00000054523	KIF1B	998.713670976578	0.228760241725517	0.0587252150970902	3.89543471824341	9.80227616236497e-05	0.0208050065861964
ENSG00000157216	SSBP3	1480.90031012576	0.331176153963986	0.0850763627242731	3.8926929097487	9.91376113333689e-05	0.0208050065861964
ENSG00000118596	SLC16A7	794.418210862882	-0.368080633292093	0.0946895782406165	-3.88723490093873	0.000101392624724314	0.0208050065861964
ENSG00000077044	DGKD	2755.15495666014	0.287371450886709	0.0739324194257978	3.88694774388019	0.000101512596175635	0.0208050065861964
ENSG00000117868	ESYT2	4065.02943504759	0.467266988452973	0.122763764730135	3.80622889400744	0.000141101804109754	0.0283522559651655
ENSG00000104951	IL4I1	155.966186390557	-0.912772493206285	0.240013182162538	-3.8030098388019	0.000142948676086872	0.0283522559651655
ENSG00000266714	MYO15B	676.23621549989	0.893261818504642	0.235448037671044	3.79388092311332	0.000148310819691561	0.028671675085561
ENSG00000122435	TRMT13	427.241675280192	-0.215046598564456	0.0567541183783095	-3.78909239909264	0.000151198672869151	0.028671675085561
ENSG00000260828	HMGB3P32	94.0866102617868	0.874485467355441	0.230825743830028	3.78850925743959	0.000151553946536673	0.028671675085561
ENSG00000005243	COPZ2	34.1491417938528	0.59639484358132	0.158324312556597	3.76691888915119	0.000165274667377137	0.0306834170844689
ENSG00000104490	NCALD	1485.48740355028	0.269281348150109	0.0715727801833178	3.76234299492634	0.00016832897977315	0.0306834170844689
ENSG00000229474	PATL2	1306.73229792833	0.656044464811017	0.17465782585597	3.75616988014048	0.000172533599407586	0.0306834170844689
ENSG00000182985	CADM1	332.826717624554	0.561572679123175	0.149635911520147	3.752927177829	0.000174781640845369	0.0306834170844689
ENSG00000135127	BICDL1	1074.45912129464	-0.490100628431485	0.13068402739715	-3.75027184417929	0.00017664296591508	0.0306834170844689
ENSG00000000938	FGR	1103.92944438129	0.653092921872264	0.174315285953704	3.74661876782119	0.000179234162387537	0.0306834170844689
ENSG00000130775	THEMIS2	1477.99882291637	0.616241614011394	0.164540869642899	3.7452191382531	0.000180236383045628	0.0306834170844689
ENSG00000184584	TMEM173	2482.81549129698	0.328525199779928	0.0877806908602535	3.74256794473102	0.000182149259751665	0.0306834170844689
ENSG00000196329	GIMAP5	698.923101617231	-0.190354001803145	0.0510097191487186	-3.73172024821718	0.000190176632176551	0.0314191463727553
ENSG00000068028	RASSF1	2957.2455406477	0.268526359476251	0.0719947165154788	3.72980647015281	0.000191626899077551	0.0314191463727553
ENSG00000116209	TMEM59	2092.19628258497	0.133397795983944	0.0358478554963814	3.72122109221876	0.000198261758831726	0.0316768846179858
ENSG00000075826	SEC31B	1911.97020220464	0.256121157930408	0.0688292786631472	3.72110768709161	0.000198350826671945	0.0316768846179858
ENSG00000186648	CARMIL3	94.6097379419665	0.655822753991891	0.176657867831744	3.71238916240358	0.000205311979668118	0.032368223256139
ENSG00000274602	PI4KAP1	50.9475424959706	0.801955318252057	0.217316535924793	3.69026367385863	0.000224021726226175	0.0348708249038389
ENSG00000181847	TIGIT	725.678635402212	0.61949438444919	0.169900592160685	3.6462167469275	0.000266129527020755	0.0407001874175367
ENSG00000148488	ST8SIA6	165.749722966286	0.683664327697271	0.187596798913679	3.6443283235971	0.000268091012508781	0.0407001874175367
ENSG00000164244	PRRC1	1212.38194965993	-0.127722311978957	0.0352652863854114	-3.62175740140292	0.00029260846185854	0.0438805640911521
ENSG00000145391	SETD7	364.365787476813	-0.347637129195458	0.0960853753706319	-3.61800250927377	0.000296885518826511	0.0439855569278266
ENSG00000257642	AC011313.1	30.2791356402646	0.736782505609877	0.205293330088757	3.58892568643771	0.000332043466895954	0.0478447544973529
ENSG00000181467	RAP2B	1665.61775542808	0.228271047579637	0.0636739184582453	3.5850007837876	0.000337077192900805	0.0478447544973529
ENSG00000171522	PTGER4	2222.55452924732	0.372853244753	0.104008128065435	3.5848471815436	0.000337275633615149	0.0478447544973529
ENSG00000139182	CLSTN3	4132.70460042548	0.459229768482831	0.128231011320321	3.58126917782529	0.000341929146092514	0.0478447544973529
ENSG00000255026	AC136475.3	99.1615165835073	-0.621692745457832	0.173612611390351	-3.580919268935	0.000342387443747829	0.0478447544973529
ENSG00000238062	SPATA3-AS1	96.5311784064419	1.05513904403991	0.296021879792265	3.56439545880986	0.000364695766168977	0.0502135012775839
ENSG00000196975	ANXA4	1026.16608340957	0.28085509942939	0.0789023814121527	3.55952627034566	0.000371524369451059	0.0502135012775839
ENSG00000158555	GDPD5	566.057747227817	0.6283684790646	0.176533752754478	3.55948066168702	0.000371588892921862	0.0502135012775839
ENSG00000118246	FASTKD2	466.51956616779	-0.205046278937772	0.0576642590614129	-3.55586427841544	0.000376738539087565	0.0503560197299977
ENSG00000196781	TLE1	368.823627874397	-0.663688416492679	0.187120649899066	-3.54684753847679	0.000389870141348008	0.0515508938511446
ENSG00000008382	MPND	148.025989391791	0.241445098558054	0.068294243845116	3.53536528064686	0.000407211824961659	0.0532711043782289
ENSG00000120318	ARAP3	619.4524422503	0.258265055995471	0.0732839408393742	3.52416986637691	0.000424811817229003	0.0542681441898031
ENSG00000255733	IFNG-AS1	66.2297218427202	-0.98780599291372	0.280380069809888	-3.52309632272901	0.000426536312444516	0.0542681441898031
ENSG00000083444	PLOD1	623.44176041159	0.444144259389593	0.126206152549436	3.51919657178058	0.000432855860462075	0.0542681441898031
ENSG00000198146	ZNF770	631.794614373664	-0.144703843868672	0.0411490006167622	-3.51658221827449	0.000437141248519786	0.0542681441898031
ENSG00000119772	DNMT3A	1852.72128360474	-0.213600638080092	0.0607753145494093	-3.51459535279638	0.000440424524835415	0.0542681441898031
ENSG00000119285	HEATR1	1364.24220448169	-0.127726110083182	0.03636690303733	-3.51215251824094	0.000444492834549811	0.0542681441898031
ENSG00000035403	VCL	2051.00971430318	0.506711488624706	0.144371594157306	3.50977276092552	0.000448489801395974	0.0542681441898031
ENSG00000188322	SBK1	461.433567090422	0.788744128311211	0.224790469193627	3.5087970194671	0.000450138302623397	0.0542681441898031
ENSG00000230537	AL158071.3	168.814866078702	0.474234123047385	0.135558385809578	3.49837540639909	0.000468101743026903	0.0558858945048721
ENSG00000185728	YTHDF3	1401.62497650207	-0.121577697354537	0.0348542366144525	-3.48817558965338	0.000486328585892094	0.0575036790453373
ENSG00000139746	RBM26	2409.27736747751	-0.112220651453169	0.0322766813428704	-3.47683363915472	0.000507372526484518	0.0594205710302868
ENSG00000210112	MT-TM	35.9424991392491	0.758719052292792	0.218542281650041	3.47172659937611	0.000517122696480404	0.0599911113077314
ENSG00000143537	ADAM15	818.989819470616	0.251817527953754	0.0728765280260952	3.45539962968028	0.000549477731698899	0.0624806840495842
ENSG00000135052	GOLM1	234.24624440782	0.507845898195975	0.147001341808238	3.45470246699148	0.000550900406541969	0.0624806840495842
ENSG00000080200	CRYBG3	79.2352197591914	1.07807765534047	0.312189992951236	3.45327422301094	0.000553825694185954	0.0624806840495842
ENSG00000169951	ZNF764	493.232020610656	-0.21549853364499	0.0624997546716164	-3.44799007255715	0.000564774795331018	0.0631366878016866
ENSG00000254087	LYN	726.305597201743	0.355368283457416	0.103194129595903	3.44368700864089	0.000573839588244375	0.0635721208706404
ENSG00000103485	QPRT	105.768595293445	0.427729668018619	0.12446119221207	3.43665089829614	0.000588954179285855	0.0646640137739121
ENSG00000154134	ROBO3	79.4720421811753	0.603135023682364	0.175643011110262	3.43386861720185	0.000595032532080301	0.0647532305043492
ENSG00000196169	KIF19	84.3319250048508	0.587381997238824	0.171401623856781	3.4269336778841	0.000610438143029972	0.0658469986389435
ENSG00000152942	RAD17	693.448556458308	-0.117607779804588	0.0344060607168211	-3.41822857235992	0.000630301499909321	0.0662377842191279
ENSG00000118260	CREB1	1864.75969597236	-0.135035360325811	0.0395208027404788	-3.41681724464323	0.000633577962303388	0.0662377842191279
ENSG00000274114	ALOX15P1	39.8572539436319	-0.759493022834808	0.22233430311524	-3.41599569743922	0.000635492510672753	0.0662377842191279
ENSG00000211691	TRGJP	446.337646051207	0.349634275115941	0.102458676240406	3.41244185407558	0.00064383660702871	0.0662377842191279
ENSG00000122121	XPNPEP2	58.9687039681251	0.468227276233192	0.137247496425985	3.41155422449324	0.0006459365248382	0.0662377842191279
ENSG00000089159	PXN	2948.47398909707	0.492763265729723	0.144447444620231	3.41136713789056	0.00064637993870825	0.0662377842191279
ENSG00000237950	AL357079.1	54.8396625728298	-0.400589152516589	0.117628684585406	-3.40553967706521	0.000660334173114161	0.0671085068329325
ENSG00000132359	RAP1GAP2	462.397886909901	1.17023198305223	0.344407477485228	3.39781235760895	0.000679269936847431	0.0684670689624005
ENSG00000184792	OSBP2	107.468319196224	0.586426600762541	0.172864182796887	3.39241242040049	0.000692800755874325	0.069263178008021
ENSG00000134996	OSTF1	3903.51398036946	0.239836611152872	0.0707741571477018	3.38875969447924	0.000702095104786252	0.0695906729182876
ENSG00000135046	ANXA1	7902.3358611715	0.165299919575877	0.0488085949790962	3.38669694644299	0.000707394821077169	0.0695906729182876
ENSG00000148411	NACC2	864.947204372411	0.312412377494492	0.092430299086036	3.37997800054387	0.000724916319868131	0.070748380836654
ENSG00000104872	PIH1D1	1173.78282578674	0.145576963064953	0.0431608450200788	3.37289418215118	0.000743825327741495	0.0717538495203382
ENSG00000100027	YPEL1	732.544992278328	0.248023793136541	0.0735590987045143	3.37176226333127	0.000746888894738822	0.0717538495203382
ENSG00000243753	HLA-L	772.706480383323	0.364660717934222	0.108642672253092	3.35651462148055	0.000789315472407593	0.0747378057834477
ENSG00000089723	OTUB2	94.688712407266	-0.785515382346051	0.234046365013378	-3.35623833466139	0.000790104476851932	0.0747378057834477
ENSG00000211695	TRGV9	4593.10042461872	0.278268622163904	0.0831154920303914	3.34797539383097	0.000814042386735499	0.0764143452647819
ENSG00000116171	SCP2	1805.67163830197	0.168798945585931	0.0504928311951061	3.34302794259417	0.000828695548872229	0.077200523973347
ENSG00000136854	STXBP1	190.874172068583	0.438128114454736	0.131465065073399	3.33265810358152	0.000860205797253494	0.0795334638257611
ENSG00000182162	P2RY8	6241.18712048706	0.26003914066156	0.0782186841716927	3.32451438445021	0.000885726641983036	0.0812819441527268
ENSG00000189067	LITAF	4719.64285544795	0.320425794761949	0.0968822693923842	3.30737292562985	0.000941754282803239	0.0857833512268995
ENSG00000198756	COLGALT2	473.895183584771	1.00351407423586	0.304156119141657	3.29933876414461	0.000969128820542156	0.0871789532105997
ENSG00000167323	STIM1	3602.54621050738	0.157004480385546	0.0475969671404204	3.29862362705489	0.000971600862843614	0.0871789532105997
ENSG00000112159	MDN1	3035.21182977757	-0.153228215977838	0.0464795334940233	-3.29668145222545	0.000978343949179699	0.0871789532105997
ENSG00000126822	PLEKHG3	1543.55240186663	0.548158907111801	0.166415315222599	3.29392103352132	0.00098800250647259	0.0874062361301687
ENSG00000103356	EARS2	310.798118351634	-0.25657076345131	0.0781141795406784	-3.28456069000506	0.00102141497164571	0.0897167136166233
ENSG00000273117	AC144652.1	85.8807871582793	0.500453031691238	0.152536168233774	3.28088110174798	0.00103483357508706	0.0902260617169482
ENSG00000071205	ARHGAP10	364.362391585403	0.242226850414992	0.0738729768643871	3.27896425318912	0.00104188832754384	0.0902260617169482
ENSG00000001631	KRIT1	231.291162604894	-0.180955088100318	0.0553967156329189	-3.26653098532772	0.00108873892476512	0.093623933970886
ENSG00000140474	ULK3	1560.00365672175	0.238295594887789	0.0730553574921847	3.26184968588075	0.0011068781947371	0.0945227858380705
ENSG00000111846	GCNT2	47.350361427377	-0.432381505442133	0.132759971095405	-3.25686652290255	0.00112649391075479	0.0955344525555287
ENSG00000084444	FAM234B	46.6495809711389	0.365360544530891	0.112286485262721	3.25382474726183	0.00113862499933292	0.09590186038902
ENSG00000172215	CXCR6	8224.63073235203	-0.503170791738293	0.154913563062446	-3.24807448612788	0.00116188850081874	0.0969970602760222
ENSG00000068354	TBC1D25	743.032034118311	0.185489072174935	0.0571310992032297	3.24672682237574	0.00116740383189813	0.0969970602760222
ENSG00000162591	MEGF6	197.592699855293	-1.21000276723041	0.373409961631413	-3.24041373171718	0.00119356381879014	0.0976135529961255
ENSG00000125810	CD93	173.800094931216	0.80174695946584	0.247544654056264	3.23879730920633	0.00120034843940598	0.0976135529961255
ENSG00000167508	MVD	1003.00893321321	0.180409165640017	0.0557274397792212	3.23734889588962	0.00120645812148958	0.0976135529961255
ENSG00000136717	BIN1	2693.77765871133	0.430621890613386	0.133017972416218	3.23732111376614	0.00120657559204774	0.0976135529961255
ENSG00000160190	SLC37A1	512.145599634802	-0.262747897209552	0.081311292208695	-3.23138262930539	0.00123192906633482	0.0990132792726753
ENSG00000225872	LINC01529	40.0972813911524	0.510682069730315	0.158181155114905	3.22846339919158	0.00124457184073683	0.0991130571004603
ENSG00000174514	MFSD4A	34.9011017747864	-0.414296866504052	0.12847102707012	-3.22482723110735	0.0012604871185903	0.0991130571004603
ENSG00000132382	MYBBP1A	827.36876977138	-0.24903418847203	0.0772251667531733	-3.22478019721203	0.00126069420847995	0.0991130571004603
ENSG00000114125	RNF7	660.459786927539	0.152864347671766	0.047418750198365	3.22371102216517	0.00126541025980095	0.0991130571004603
ENSG00000075234	TTC38	871.239104529866	0.335461735975567	0.104357202140508	3.21455279649887	0.00130647886545173	0.101303443827747
ENSG00000268895	A1BG-AS1	59.0612124088973	-0.365488049425273	0.113781453784282	-3.21219352776246	0.00131725608131285	0.101303443827747
ENSG00000198000	NOL8	1432.0683930274	-0.129854223518661	0.0404276926057384	-3.21201174613237	0.00131808986032686	0.101303443827747
ENSG00000171867	PRNP	2183.83204701846	0.234831631936533	0.0732499389888024	3.20589525641014	0.00134642989590403	0.102423264840334
ENSG00000171840	NINJ2	143.352859327961	0.369169468246491	0.115181133836081	3.20512097729365	0.00135005723794386	0.102423264840334
ENSG00000237422	AL158071.4	127.561217858165	0.589552685709831	0.184071319738875	3.20284923553639	0.00136075198261832	0.102423264840334
ENSG00000223804	AC244669.1	32.5845344394018	-0.633409371638379	0.197951086438653	-3.19982771013827	0.00137509761078254	0.102423264840334
ENSG00000185650	ZFP36L1	5604.25482440945	-0.249635657478349	0.0780636587050264	-3.19784726490503	0.00138457592508317	0.102423264840334
ENSG00000162909	CAPN2	8423.92108645995	0.161199854574248	0.0504272088937772	3.19668405431299	0.00139017104363782	0.102423264840334
ENSG00000198707	CEP290	699.139964841543	-0.15374932094006	0.0481205606491613	-3.19508581915784	0.00139789266710007	0.102423264840334
ENSG00000172508	CARNS1	44.4434525592743	0.703174682997983	0.22019581828327	3.1934061622069	0.00140605027405301	0.102423264840334
ENSG00000081059	TCF7	907.062078939097	-0.962578160620644	0.301457245983772	-3.19308350834089	0.00140762232723563	0.102423264840334
ENSG00000161265	U2AF1L4	228.162953533854	-0.334003710013345	0.104718789231673	-3.18952990637065	0.00142504393458123	0.103080972138502
ENSG00000007047	MARK4	783.32247309349	0.129516188468815	0.0406687038244081	3.18466477387664	0.00144921780172222	0.104216557355427
ENSG00000143119	CD53	11926.7515354067	0.153005467128954	0.0481972418234407	3.17456894503328	0.00150059237060821	0.107283630124239
ENSG00000067533	RRP15	249.363523300281	-0.270540706048228	0.0853711162275347	-3.16899576816087	0.00152966622333321	0.108730089874731
ENSG00000172262	ZNF131	1251.98586214792	-0.129354974458415	0.040843594999186	-3.16708101872504	0.00153977413496171	0.108819554813932
ENSG00000167775	CD320	334.904777307659	0.284499946385751	0.0899440237968477	3.16307781635762	0.00156110597343715	0.10924947577996
ENSG00000197056	ZMYM1	227.378639289824	-0.218413919267311	0.0691313301691609	-3.15940570986936	0.00158091246437793	0.10924947577996
ENSG00000003400	CASP10	969.460856429577	0.271020994193188	0.0858856063472583	3.15560436398829	0.00160165954369867	0.10924947577996
ENSG00000085563	ABCB1	2130.4514465988	-0.398801277890909	0.126461070929461	-3.15354974427947	0.00161297735922993	0.10924947577996
ENSG00000153317	ASAP1	1281.03099329565	-0.154366558550325	0.0489539837028989	-3.15329921844918	0.00161436239743072	0.10924947577996
ENSG00000185989	RASA3	2187.34565018541	0.697384260033069	0.22118710445234	3.15291554523395	0.0016164856662769	0.10924947577996
ENSG00000239636	AC004865.2	81.8374709544975	0.460543728877425	0.146098627871998	3.15227963181778	0.00162001050765582	0.10924947577996
ENSG00000148700	ADD3	4971.02104658647	0.251893278527601	0.0799283647355203	3.15148795250729	0.00162440863813633	0.10924947577996
ENSG00000121297	TSHZ3	63.9852856398687	0.609388611900124	0.19338087748046	3.15123511610759	0.00162581557027996	0.10924947577996
ENSG00000144711	IQSEC1	4136.39122630953	0.230089788259548	0.0733004756299617	3.13899447830456	0.0016952864228362	0.11329857142183
ENSG00000169217	CD2BP2	2316.12048829606	0.0976400282842421	0.0311302106430178	3.13650393837415	0.00170975140480261	0.113647637972204
ENSG00000166165	CKB	33.7550443057389	0.618542627945909	0.19759168408319	3.13040819919066	0.00174563549921421	0.115409030827081
ENSG00000206190	ATP10A	628.762256203304	0.287073602439041	0.0922451020974617	3.11207420135687	0.00185777797709967	0.122166287617084
ENSG00000121039	RDH10	283.80821749395	0.323991812717034	0.104331735588883	3.10540039316242	0.0019002160902936	0.124292325863513
ENSG00000272145	NFYC-AS1	44.0475261057448	0.373537203564494	0.12049188560829	3.100102564407	0.00193453641424005	0.125410779432989
ENSG00000125498	KIR2DL1	100.291072336687	0.974656360445065	0.314444157631088	3.09961669438473	0.0019377122950531	0.125410779432989
ENSG00000143878	RHOB	64.1476524392501	0.42577776001236	0.137454416501542	3.09759242990627	0.00195099545007364	0.125609377222804
ENSG00000008128	CDK11A	106.814438618386	0.555860078887694	0.179817962972619	3.09123777012386	0.00199323953394054	0.127660763275348
ENSG00000111536	IL26	55.5569575883114	-0.731331788490509	0.237252712092369	-3.08250127908246	0.00205268848299601	0.130766815787138
ENSG00000255857	PXN-AS1	73.3430173064201	0.40085513462588	0.130110144102389	3.08089071295188	0.00206382384142763	0.130766815787138
ENSG00000265681	RPL17	99.9775404478263	-0.241252294507578	0.0783834807292719	-3.07784615154866	0.00208502528100874	0.130766815787138
ENSG00000160746	ANO10	205.478523702971	0.350642958850825	0.113942133859106	3.07737749833971	0.00208830653124956	0.130766815787138
ENSG00000198113	TOR4A	521.426035810253	0.17146387134576	0.0557345644564693	3.07643691159872	0.00209490629503669	0.130766815787138
ENSG00000135677	GNS	1685.72896174244	0.143922973432554	0.046840219509682	3.07263661313126	0.00212176689342874	0.130837146203497
ENSG00000085662	AKR1B1	1399.00049273198	0.14416615285102	0.0469307715815933	3.07188967904299	0.00212708323488248	0.130837146203497
ENSG00000011021	CLCN6	477.21171165983	0.146460125153257	0.0476794267788072	3.07176774235793	0.00212795228435385	0.130837146203497
ENSG00000006555	TTC22	480.783627080666	0.390324597983134	0.127187541271989	3.06889019222748	0.00214855547878027	0.131069470586809
ENSG00000164483	SAMD3	3032.07285880172	0.277107837428026	0.0903141480699607	3.06826608399569	0.00215304814658335	0.131069470586809
ENSG00000110768	GTF2H1	1023.15237968453	-0.166754348648039	0.054608087887544	-3.05365661202862	0.0022607068696272	0.136945381161604
ENSG00000273271	AP000254.2	24.4578383816269	-0.484663353014264	0.158783998760715	-3.0523437928065	0.00227061877213653	NA
ENSG00000117394	SLC2A1	2086.20602960296	0.246460667671026	0.0809881902288335	3.04316798504383	0.00234101611047454	0.1409920313907
ENSG00000230084	AC006059.1	116.429255877728	-0.39000425395708	0.128239266053995	-3.04122337843752	0.00235618956732692	0.1409920313907
ENSG00000104970	KIR3DX1	107.388966623539	0.977903636975695	0.321725123867476	3.03956254712178	0.00236922001124397	0.1409920313907
ENSG00000196247	ZNF107	669.626624845817	-0.133828261604771	0.0440364309412623	-3.0390351521284	0.00237337159452508	0.1409920313907
ENSG00000149294	NCAM1	509.757339697234	0.904406198111143	0.298282415802962	3.03204664504452	0.00242901665557714	0.143603931796308
ENSG00000008226	DLEC1	73.5873615793892	0.438038808499061	0.1449154253439	3.02272037265562	0.00250513607900753	0.147395494562467
ENSG00000188997	KCTD21	204.646319013554	-0.423259062814725	0.140248086652548	-3.01793110278438	0.00254506759473962	0.149031886726253
